,Obraz,Średni odcień szarości,Kontrast,r_mean,g_mean,b_mean,r_std,g_std,b_std,area,perimeter,width,height,aspect_ratio,circularity,saturation_mean,brightness_mean,entropy,image_index,haralick_contrast_mean,haralick_contrast_std,haralick_dissimilarity_mean,haralick_dissimilarity_std,haralick_homogeneity_mean,haralick_homogeneity_std,haralick_energy_mean,haralick_energy_std,haralick_correlation_mean,haralick_correlation_std,haralick_ASM_mean,haralick_ASM_std,gabor_mean_s0_o0,gabor_var_s0_o0,gabor_energy_s0_o0,gabor_max_s0_o0,gabor_min_s0_o0,gabor_mean_s0_o1,gabor_var_s0_o1,gabor_energy_s0_o1,gabor_max_s0_o1,gabor_min_s0_o1,gabor_mean_s0_o2,gabor_var_s0_o2,gabor_energy_s0_o2,gabor_max_s0_o2,gabor_min_s0_o2,gabor_mean_s0_o3,gabor_var_s0_o3,gabor_energy_s0_o3,gabor_max_s0_o3,gabor_min_s0_o3,gabor_mean_s1_o0,gabor_var_s1_o0,gabor_energy_s1_o0,gabor_max_s1_o0,gabor_min_s1_o0,gabor_mean_s1_o1,gabor_var_s1_o1,gabor_energy_s1_o1,gabor_max_s1_o1,gabor_min_s1_o1,gabor_mean_s1_o2,gabor_var_s1_o2,gabor_energy_s1_o2,gabor_max_s1_o2,gabor_min_s1_o2,gabor_mean_s1_o3,gabor_var_s1_o3,gabor_energy_s1_o3,gabor_max_s1_o3,gabor_min_s1_o3
2048,Obraz 2049,56.29,253.0,59.650038888888886,56.47490555555556,52.730422222222224,96.83376861347169,92.64739426834035,85.89144405093596,100589.0,1611.5087896585464,287,468,0.6132478632478633,0.48673771326289517,15.86,59.85,6.028743711285283,2048,2.641800452494854,0.8809493894211945,0.41281308854195065,0.08386382054984574,0.8890844540690872,0.013633419511235399,0.6455079327916615,0.0010649981846213225,0.991061039446016,0.002978797007762984,0.41668162551809745,0.0013758378415943838,1.5397330861414478,5.005074575209911,2150798.6040957174,9.108405624459442,-4.550214425866355,1.5615378505817337,4.8083531563461115,2113153.354176437,8.177775991433688,-3.799881973451999,1.539733086141447,4.5437170271139715,2016266.7430709405,7.9851693654209015,-4.0489839797480105,1.5615378505817337,4.789748542380301,2107728.2487440063,7.134875873253212,-3.217252546322581,8.013530467797532,124.07310720444886,54905299.195623204,28.777547079216223,-0.7145865787818068,8.018354649281639,122.72322883197724,54534227.21713559,28.633503803650942,-0.3830427677716627,8.013530467797532,121.40967342629529,54128641.90591362,28.54166832437532,-0.6219557869848119,8.018354649281639,122.64470068078958,54511328.408249274,28.619879319034915,-0.3100947458594917
2049,Obraz 2050,51.59,251.67,54.381727777777776,52.39892777777778,47.99615,92.9083726971741,89.62195846979382,82.19718230950465,92227.0,1198.7981133460999,294,431,0.6821345707656613,0.806447025495276,11.54,54.41,4.950228904908299,2049,0.9294778971163813,0.25897078346691355,0.18337305443719426,0.028979063004371083,0.9372039993123653,0.007908718685315582,0.6770438124603804,0.0008127015987927758,0.9966423392359918,0.0009342793291752595,0.45838898447477533,0.0011007273585097242,1.4180330865941684,4.449730666120767,1883895.9428322744,8.173814914345577,-4.1470404496243205,1.4381144095845069,4.567398936162234,1934932.792638827,8.705718516913883,-3.5444892818968112,1.4180330865941675,4.354776359332993,1856207.2669729586,8.997884615840603,-4.391814311694807,1.4381144095845069,4.479280858991484,1909237.5613358365,7.175197602926873,-3.3249658427687465,7.380143640508507,116.9828322061952,49994631.148389846,27.85154291025395,-0.725132730552211,7.384586520265895,117.1086142568763,50050437.54806049,27.805623745538195,-0.36600896592539395,7.380143640508504,116.2764880381313,49788661.1889824,27.733314767153157,-0.662257988713987,7.384586520265895,116.44279991481929,49856286.085916676,27.772639060799055,-0.338738350048542
2050,Obraz 2051,51.47,254.0,54.91515,51.893458333333335,47.590825,96.2526564160396,90.92513777514345,83.3505576581854,88397.0,1218.2295702695847,253,461,0.5488069414316703,0.7484953666460962,11.49,54.94,4.812544919551355,2050,1.077544158534087,0.3255089652737757,0.19164583563602902,0.0354556006541977,0.9363930703276669,0.008999040435387944,0.6928399911997876,0.0011107591684196803,0.9962896084099248,0.0011196533413716295,0.48002848719165203,0.0015398850782312498,1.4130893639090734,4.711057891272462,1956017.6451896338,8.938534158745618,-4.529990764166177,1.4331006769024994,4.741599691972681,1981532.0037995917,9.397342230313509,-4.307766277922988,1.413089363909072,4.530244336032003,1903292.4124815152,7.6331233653812,-3.770809528664188,1.4331006769024992,4.722690477331012,1976018.076810081,9.077614338665628,-4.267900340003672,7.354414069118551,122.65722265554605,51538733.803451486,27.62564132977236,-0.6944903150703335,7.358841459557918,122.18888369414151,51421161.37321819,27.324432904245587,-0.4257351884348516,7.354414069118551,121.39500039103874,51170669.79112114,27.255917226988363,-0.6172632757537543,7.358841459557918,122.0651475065305,51385079.90091081,27.688884631164182,-0.5047478769615952
2051,Obraz 2052,46.21,241.67,49.66358611111111,46.99154722222222,41.9837,93.1644482778575,88.14831887346018,78.82345047903645,79866.5,1158.673221707344,266,422,0.6303317535545023,0.7475712253622524,12.33,49.68,4.298184080174187,2051,0.7730452041013918,0.23029791791849566,0.1355752570700886,0.02276803810345306,0.9571826153047891,0.005370728090347956,0.721295678744279,0.0007332017590069819,0.9971806257266428,0.0008387828075222509,0.5202679937599894,0.0010577928297671884,1.2757638088088696,4.396072231017898,1756495.035639495,6.31388549543506,-3.554493897807802,1.2938304007285313,4.506350051930517,1802189.2312086094,8.255955417173691,-3.7619363301949753,1.2757638088088683,4.292954468560406,1726425.896106889,6.362973208309322,-3.213174641574326,1.2938304007285313,4.420510328542687,1777158.3678687185,5.587126966542781,-2.624770949145382,6.639704143283006,116.00594874954199,46682716.35113853,27.97290206014241,-0.6692434767091694,6.643701275123548,116.02462786691933,46703645.83619928,28.026842335394427,-0.42073048927667694,6.639704143283006,115.09950376632744,46418396.99403317,27.847252550904024,-0.5639966008025333,6.643701275123548,115.34636293320831,46505863.78152916,27.871109778222053,-0.18786379035604525
2052,Obraz 2053,48.39,254.67,51.407047222222225,48.870755555555554,44.88091388888889,90.69387945662163,86.3041058395397,79.36455806486592,87901.5,1231.3838984966278,430,305,1.4098360655737705,0.7284826440201252,11.34,51.45,4.694518045827737,2052,0.8162290174217008,0.22982979461298683,0.1532002786309702,0.024413627071298263,0.9495071330217693,0.006115161160714381,0.6938977946705303,0.000858864256684646,0.9968654615624354,0.0008813013473201873,0.4814948870964368,0.0011918718924425371,1.3286721473253,4.099140854358532,1710091.2703836998,8.038258304409508,-3.6405836678309487,1.3474879949884806,4.2184608543751505,1759568.2733954568,7.580452759074226,-3.5120922328746356,1.3286721473252994,4.165156595261214,1729341.460430921,6.757212578739277,-3.4550564519154285,1.3474879949884806,4.306163103872344,1785142.2493488383,8.572665058197925,-3.9071640205159524,6.915065234447485,109.53055163066978,45882874.746050596,28.477442551298747,-0.4608893003817804,6.919228134906835,109.66330937741165,45938380.37826289,28.58896928317915,-0.47753557868939467,6.915065234447485,110.13797375557492,46059999.03767294,28.56738189929537,-0.6018280662080863,6.919228134906836,110.34432856664118,46136965.57384223,28.556122253162812,-0.4867166800064087
2053,Obraz 2054,50.59,248.33,53.146166666666666,50.60469722222222,48.01718888888889,87.24092819297731,83.13925760528731,78.9736969157586,97690.5,1331.9869287014008,257,499,0.5150300601202404,0.6919301749578977,10.06,53.31,5.386298148270733,2053,0.958940381309848,0.2774777552488569,0.19703860892570113,0.03748757591046283,0.9309145440296243,0.010821984175481024,0.6597857941488778,0.0012203036046660727,0.9959939852799292,0.0011579985639047082,0.43531878330155294,0.0016110791711157627,1.3798418533145451,3.900106683366367,1692466.8771798569,7.452709175379983,-3.8119481879808292,1.3993823352637695,3.9076856924873757,1710512.948273718,6.947852575134314,-3.2939744873101313,1.3798418533145442,3.7472871421722362,1647904.6989676473,6.938847445779082,-3.716189840078348,1.3993823352637698,3.917898865675564,1713491.1095753931,7.8891448470169205,-3.743909999686803,7.181377624343994,101.57428234377149,44657509.75597155,26.561640122274675,-0.5811382338703837,7.185700846063181,101.06087013873938,44525910.635337785,25.95732313329375,-0.2798364000468624,7.181377624343994,100.41067736686536,44318202.54470571,25.818911751512555,-0.6235027242819395,7.185700846063181,101.08831142392927,44533912.51409916,26.8090402160736,-0.4276116452372297
2054,Obraz 2055,60.93,254.33,63.62766388888889,62.2309,56.926769444444446,98.73746135157464,96.80014064883608,88.63594847625727,106049.0,1340.999123454094,279,505,0.5524752475247525,0.7410703774666371,12.68,63.89,5.3424709395100844,2054,1.0446553108228138,0.3092119068811882,0.19698413144609764,0.03366096083151492,0.9340672281729296,0.008395003202655762,0.6344135688226661,0.0011750280272099962,0.9966696550883032,0.0009849352615088937,0.4024819569971764,0.0014914661695346655,1.6760825786890554,5.10704529112569,2308392.526458824,9.275642272663443,-4.868879337091156,1.6998182417982808,5.08945259502914,2326628.1839922955,7.96323079027996,-3.5534474989071194,1.6760825786890543,4.906418988299724,2249889.896554771,7.503085132221838,-3.7307082884490423,1.6998182417982812,5.127971199762804,2337860.2091326322,7.343019908158635,-3.585697097579624,8.723160482657528,132.85572441244898,60929602.23855744,27.894799618903253,-0.9518081217097221,8.728411864611147,132.0944207841351,60734329.74524158,27.699907486796,-0.20866645811461074,8.723160482657528,131.54673592178978,60547901.19468121,27.947186911530107,-0.7347202792698024,8.728411864611143,132.46353553913042,60841963.607798204,28.28974081787424,-0.3034451924732653
2055,Obraz 2056,59.05,254.67,61.37755833333333,59.55260277777778,56.20695277777778,103.02178123114676,100.2791440300136,94.79743166934072,94603.5,1251.9869307279587,275,454,0.6057268722466961,0.7584334472941026,10.38,61.49,5.181360656946446,2055,1.1709429209362954,0.31722674666714495,0.20524358091280948,0.032999765726104274,0.9335308759866721,0.007914675678524637,0.6718172010810011,0.0008336792629369844,0.9966258034673053,0.0009128244679775041,0.4513390466894237,0.0011203903155384543,1.613205525044269,5.569146333376362,2382832.2612678744,8.132159709773873,-4.177705843490636,1.6360507615232145,5.607714111479817,2415724.1015997636,8.693819573047183,-4.012154757551744,1.6132055250442683,5.451033872093093,2348390.667557671,9.137977187392195,-4.787816578390749,1.6360507615232143,5.670995763827176,2434177.031424254,9.535197363197387,-4.144425192351706,8.39591728080459,146.29293006689943,63214318.51665847,28.93239728358548,-0.7653769896872124,8.400971660874761,145.72368535267748,63073082.97417371,28.944238985264864,-0.3604559192345415,8.39591728080459,145.3594394119285,62942112.64166893,28.92863059032506,-0.8927688182463093,8.400971660874761,146.16488033626766,63201735.43138861,28.950414151308987,-0.46350656844226495
2056,Obraz 2057,50.14,250.0,51.98825,50.419675,48.02160555555555,94.22368209475289,91.65979979191737,86.96062522058777,84698.5,1170.3645658493042,253,418,0.6052631578947368,0.7770397822571391,8.03,52.06,4.406053451118313,2056,0.7368458511381895,0.21144777763215492,0.14096861997736598,0.02632758368398101,0.9535500104942506,0.006809862858188586,0.7063749859104709,0.0008102006382039535,0.9974886075445211,0.0007196377703915462,0.4989662771450921,0.001144720219051816,1.367410431885651,4.722710821134582,1922379.4473822252,6.332419466815447,-3.632201339053299,1.3867748675978007,4.772133739928708,1952343.1445029126,5.9140215438392065,-3.0431575265213846,1.36741043188565,4.611969276191533,1890087.2128768312,6.818416957958854,-3.5256150680418865,1.3867748675978004,4.750703656145457,1946094.1320717167,5.625922061662945,-2.604348444538914,7.116678375314984,124.26623536459172,51004731.82839723,28.08845974738166,-0.6505018135087951,7.120962647794449,123.96340202617726,50934212.62435563,27.981532850592238,-0.20902013813191553,7.116678375314983,123.35158622594221,50738020.13956705,27.949983422884635,-0.6888351040236038,7.120962647794449,123.76928383354614,50877607.75938439,28.07454367988149,-0.17158916456605042
2057,Obraz 2058,46.02,252.33,48.76438888888889,46.3371,42.958527777777775,89.32039420388635,84.94270580306207,78.47500682842563,83397.0,1213.8620409965515,240,451,0.532150776053215,0.711248937916383,10.16,48.82,4.722351599229501,2057,0.9314601213885583,0.2805470266828927,0.17074136095471865,0.030964615225520572,0.9425524899588086,0.0080236583485996,0.7077753053099441,0.0008233409318344091,0.9963356353511429,0.0011023633092742578,0.5009465606968746,0.001165837593089943,1.2612643984644343,4.134708239719417,1669554.669336533,8.070642474001305,-4.070615106177829,1.2791256585444875,4.137358028845499,1683558.5717324947,7.945215010663428,-3.8343417801070556,1.2612643984644334,3.9779143809845854,1623833.5801294558,8.333012262832845,-3.784114613727596,1.2791256585444877,4.143945544843118,1685479.4913974004,9.022019441443165,-4.022391502172378,6.56424205988295,107.57788484545291,43934543.46706079,27.360918302075138,-0.6733242367136519,6.568193763208937,107.06820141494929,43801052.50370337,27.20175069818393,-0.49627786355354503,6.564242059882949,106.47049693270036,43611629.15170214,27.061543974558095,-0.6991595570360198,6.568193763208935,107.1068901900685,43812334.15052813,27.25716926542832,-0.4446518730388731
2058,Obraz 2059,62.56,253.33,66.52461111111111,63.145275,58.01036944444444,107.70750244612535,102.47857422764005,94.264606918369,99563.0,1285.4011429548264,269,484,0.5557851239669421,0.7572346434414686,14.01,66.55,5.207138168262733,2058,1.011203155199975,0.3030652856417974,0.160271030321388,0.031041005399043472,0.9522037902031417,0.006846180995277088,0.6597181136700788,0.0010378355668965475,0.997215967660036,0.0008335682378623021,0.4352290666070709,0.0013699015334080276,1.7174334270818528,5.860873933272404,2569127.66023742,9.129835790638678,-4.705943096853813,1.741754675781676,5.8824342594903,2599947.47670447,8.287734168396168,-3.7771853178470485,1.717433427081852,5.662890294531135,2511395.631180465,8.967006265663509,-4.462666682555515,1.741754675781676,5.904460484049161,2606370.323785833,8.725526953884188,-3.688929045498786,8.938370694380238,153.38059125204205,68023008.05651279,28.894220643716906,-0.8618323467806014,8.943751633851948,152.63382153241133,67833308.52164051,28.936339683433953,-0.332131364769187,8.938370694380238,151.88862783457853,67587951.52398042,28.930585796950883,-0.8392063823722367,8.94375163385195,152.87329533145788,67903139.08144248,28.936001771953162,-0.2891199501694394
2059,Obraz 2060,53.26,255.0,56.73475833333333,54.10803611111111,48.941522222222225,100.49978498966738,95.93794674382457,86.90636325835958,87021.0,1212.5382288694382,325,417,0.7793764988009593,0.7437775299346633,13.23,56.76,4.602616340847634,2059,1.1644278121285785,0.3985862017833807,0.15816684125721994,0.028846149768605243,0.953562867173591,0.005581643542264484,0.6976340289508876,0.000773985161953436,0.9963780613264555,0.0012383758335414651,0.48669383740327865,0.001079583712904499,1.4669624337375795,5.1300148687478515,2123429.3485572813,8.251258548157729,-4.071741438872475,1.4877366644132057,5.330785019568986,2199872.7992839455,8.706891414950658,-3.839563162384338,1.466962433737579,5.050991975933852,2100386.273012718,9.038287449781382,-4.560752140384972,1.4877366644132057,5.159960098399404,2150060.252270895,8.822986702261563,-4.210580384326449,7.634796097893675,135.22427359358096,56428794.6805781,29.04115775347607,-0.7886843696401044,7.6393922795789395,135.7110345110418,56591205.34283604,29.01772095265609,-0.4648946564135781,7.634796097893673,134.5713249126894,56238394.8452301,28.966578053444135,-0.695603770072225,7.6393922795789395,134.46599129842826,56228150.74203793,29.029665497732356,-0.5287279085643072
2060,Obraz 2061,52.86,254.67,58.843,53.19176111111111,46.546425,99.72588194033571,90.28423398054636,79.37026699972895,93312.5,1263.6193994283676,253,459,0.55119825708061,0.7343737076960842,19.36,59.01,5.218877182551521,2060,0.983174283187533,0.2886818704428449,0.1894186077196939,0.03302674958402995,0.9370206404776092,0.007926581189206616,0.6768884173904722,0.0009871828865911357,0.9966085535273678,0.0009946339212126556,0.45817890412742973,0.0013366291036188578,1.4622448105735866,4.690078461440101,1991114.3021279338,7.730491225559688,-3.852236563510673,1.4829522331363425,4.695468067894548,2010469.848790851,7.392418271593579,-3.3765795557450913,1.4622448105735855,4.546430199816302,1949226.469038433,7.962327966411203,-4.185250986097256,1.4829522331363423,4.729122828758069,2020283.5770586543,7.924402639700102,-3.6644002860108085,7.610243259937204,122.52561617694852,52616717.67903056,28.631659858902573,-0.6379189157878831,7.614824660703282,122.00413094244038,52484992.30804074,28.343971902655365,-0.15114978207684973,7.610243259937204,121.51108747927572,52320881.110789165,28.24730638708398,-0.7232508408852282,7.614824660703282,122.16114397504693,52530777.3083488,28.177476814736785,-0.3665682621667342
2061,Obraz 2062,46.65,254.33,49.72781388888889,47.16006111111111,43.051563888888886,94.53662958962184,89.69302052245041,81.86160818077751,78243.5,1170.5899600982666,245,436,0.5619266055045872,0.7175440099045775,11.1,49.75,4.041383297647349,2061,0.9015374231250184,0.28950323858419946,0.14972159212816508,0.02982114234372252,0.9534274383670944,0.006897459633671826,0.7269344750879658,0.0008220150765031483,0.9968389638875111,0.0010139457879071528,0.5284344067802025,0.001195408909461341,1.282120859864503,4.616370925644799,1825475.7269538138,8.79376090708532,-4.509978416804223,1.3002774764787373,4.597509176616651,1833648.0699197508,7.89548746779882,-3.5149321008941103,1.2821208598645022,4.459993381639677,1779876.0351219196,7.1768040201774115,-3.9553346047873905,1.3002774764787375,4.677485872692688,1856969.2744955232,8.027966909711457,-3.766115265274062,6.672789372650471,120.52481160591557,48128851.076513335,28.02687860486887,-0.7752435625597899,6.676806421948312,119.79790547511493,47932522.585826755,28.284804863746555,-0.3467775751278912,6.672789372650471,119.49119562404836,47827448.65620086,27.953356887422288,-0.8144169159794914,6.676806421948312,120.42112155296422,48114252.394127615,28.001572703952377,-0.532104430346534
2062,Obraz 2063,50.61,240.33,54.471447222222224,50.74604444444444,46.601819444444445,90.47960145349518,85.02444358286506,77.68636334304368,97675.5,1525.0407519340515,274,476,0.5756302521008403,0.5277553068811732,17.95,54.66,5.74840777697438,2062,1.5730933232722228,0.5044372751247082,0.309518439222918,0.0648122279114177,0.904197170626802,0.013732270018569248,0.6571169537817263,0.0010157147428008773,0.9937377570039956,0.0020063682652626752,0.4318037226238142,0.0013353276582359764,1.3884337851990725,4.18223242013856,1781670.4001196607,8.26250153380217,-3.9867878725239874,1.408095940867278,4.133714802391696,1783556.52288252,7.038868661348858,-3.8866703796189532,1.3884337851990711,3.9167667332036533,1704260.6058094408,6.828138963878419,-3.5202392908293745,1.408095940867278,4.059523187592653,1761922.2480071192,6.217776203177516,-2.8107503603408848,7.226094275920563,105.98004889448563,46130095.71970985,26.371424163859935,-0.5447297977262677,7.230444417265678,105.54242857821086,46020823.77239899,26.36718818889315,-0.28251367811722594,7.226094275920562,104.4684611558886,45689316.73513496,26.339472533807246,-0.5050897576055559,7.230444417265678,104.9424798239187,45845878.7156474,26.341710419336803,-0.23242840023475525
2063,Obraz 2064,42.17,238.33,47.03431944444444,42.32494166666667,37.1464,89.70232950931629,81.71492869266055,71.02206112920126,78837.5,1176.7320963144302,407,248,1.6411290322580645,0.715463543795691,17.14,47.06,4.6486029083842535,2063,1.1459847774120209,0.34523473747341654,0.22214326126995043,0.04406828031380084,0.92929230478314,0.010042930843207714,0.7222754083953975,0.0007202011291446432,0.9952285302691501,0.0014357168336414908,0.5216822842624047,0.0010406850949777576,1.165581677564067,3.7296324057904293,1483722.9262149949,6.732706113315132,-3.2808051180318625,1.1820879370865456,3.924183243842237,1551753.8133216072,7.467507246204277,-3.5888340131814873,1.165581677564066,3.9927094515881607,1560436.1927696127,8.071279330654791,-4.092723983517975,1.1820879370865451,3.8869238632164156,1540888.9779311179,7.149927294492149,-3.2344282997231883,6.066261983934628,99.75905808597076,39820485.585743286,27.568963520213156,-0.5540817290842119,6.0699139010089125,100.66520780487546,40097642.645568505,27.55659338398793,-0.3630901664041283,6.06626198393463,101.4252549803252,40306348.60013705,27.66593254080183,-0.7139877653669902,6.0699139010089125,100.46066453843324,40037997.82907395,27.632969251928746,-0.36783360237894036
2064,Obraz 2065,47.78,244.67,50.8227,46.92630833333333,45.60343888888889,89.94858459289705,83.89410451465609,80.70350767095731,88149.5,1286.0458046197891,256,451,0.5676274944567627,0.6697563553279304,12.57,50.88,5.119738346927923,2064,0.9288571030818576,0.2495196307597788,0.19746530721881897,0.03388740064446481,0.9343211425782095,0.008941236116384579,0.6903698315448806,0.0008068248876141295,0.9963030282996341,0.0009919136827339105,0.4766111552737061,0.001114332805905894,1.2951192185260307,4.0853653067277556,1680403.0566628147,6.175334561740429,-3.367883957271928,1.3134599099979634,4.103973207134786,1699780.1814966174,6.137504773663421,-3.1062457916487842,1.2951192185260298,3.9194527396529653,1632022.9521038053,6.220626115058475,-3.1793196346789387,1.3134599099979634,4.075830656151006,1691573.8136297474,5.575689732004345,-2.575517031132571,6.740439242685116,106.56644281219322,44323189.50138603,28.063324669619185,-0.5823840557156968,6.74449701750983,106.03727617821903,44184840.52316709,28.030743128764648,-0.25657040754378035,6.740439242685115,105.0682423152538,43886314.23647849,28.02553420598394,-0.5342601146723447,6.744497017509831,105.72286593917265,44093158.49746118,28.03920009866475,-0.18343393646188128
2065,Obraz 2066,54.81,249.0,56.6038,55.24070277777778,52.59096944444445,94.24791632240765,92.44033191713748,87.56157523647863,96195.0,1376.9158614873886,260,473,0.5496828752642706,0.6375988972975433,10.55,57.36,5.415162593669471,2065,1.1382992967806094,0.3686273663967293,0.21842392154477994,0.04706173987379997,0.9283438840681595,0.011770500889048076,0.6633620210535507,0.001019459701763304,0.9961035506045293,0.001260745591688859,0.4400502102743349,0.001353201052061776,1.495250162802832,4.815985592918638,2056292.820089004,8.287638480478378,-4.36548003738579,1.5164249871101534,4.785176740427754,2065904.7841394725,7.755958052766523,-3.5549982096434323,1.4952501628028312,4.546391732479144,1977679.2503848465,7.340095665944205,-3.7750105367223976,1.5164249871101534,4.7221770088751756,2047534.0624187412,8.36758228382411,-3.6968689269135617,7.782019393131988,123.64591086649077,53714392.82217872,28.65503896904223,-0.7956106535965624,7.786704203904992,122.90530681784301,53519700.97199999,28.695291858720662,-0.34411253468985814,7.782019393131988,121.73422337077757,53156944.74842876,28.604321879544514,-0.7088356771231716,7.786704203904992,122.47279548666656,53393580.66782893,28.644122600831654,-0.3015403976363203
2066,Obraz 2067,44.01,254.0,48.28830833333333,43.12726388888889,40.62256111111111,90.3911034706307,80.9915831087289,76.29139678376906,80383.0,1188.7737271785736,254,409,0.6210268948655256,0.7147854080972311,14.63,48.33,4.770916197098373,2066,0.8886566560433494,0.26191843913794166,0.15401370551781346,0.029109774498663993,0.9502636734064845,0.00744374129255696,0.7187995210176175,0.0007386478438013862,0.9963213225559904,0.0010827540452164333,0.5166732970157935,0.0010620483647209584,1.1989913524682867,3.9136560843734842,1560420.5189797604,7.293200215633471,-3.9542976668604486,1.2159707395073913,3.967429376033418,1588057.74520235,8.521174548765932,-3.683084513820382,1.1989913524682858,3.785738227668934,1523119.671964713,7.3809964992601005,-3.903290568061569,1.215970739507391,3.914195599281379,1572534.7759014554,6.902890682979169,-3.241569799855442,6.24014241176586,102.12033667780148,41133012.601502016,26.670152610926692,-0.6437465320423398,6.243899005641931,101.89076826591197,41079745.75587851,27.635401822921953,-0.2857318054436671,6.240142411765859,101.14707693469146,40849210.06041114,27.097518105636148,-0.7807606464861996,6.243899005641931,101.5317021946863,40975042.0895091,26.46293303167768,-0.4379429316140342
2067,Obraz 2068,56.4,254.67,60.26654722222222,56.590919444444445,52.34583888888889,100.94930991355399,95.38657292704112,88.56043662015121,96125.0,1254.0041753053665,271,439,0.6173120728929385,0.7681539211306553,14.17,60.3,5.26191327407756,2067,0.863253791049973,0.2370997521760872,0.17389808756095498,0.03275036862220805,0.942699877727043,0.008445080046999988,0.6665674910019442,0.0008925048782720077,0.9972867767270658,0.0007442394312117688,0.44431301662558476,0.00119007961420358,1.54551216888924,5.131930316304547,2192988.9334306708,7.004560312873594,-3.683830251664571,1.5673987731880898,5.168842676231388,2223619.591767323,5.943140719580513,-2.9586656040084702,1.545512168889239,4.977673422486437,2148007.6231933096,6.6348911550244,-3.7101697615360694,1.5673987731880898,5.160110108895891,2221073.175132292,9.247701715236134,-4.339309371067075,8.043607665002803,134.6784936030243,58138659.17133409,28.959455539262716,-0.6602835261660842,8.048449953095282,134.10574791940334,57994368.69570301,28.861084464335836,-0.28403446686355727,8.043607665002803,133.2681395453501,57727399.92811631,28.83764423968148,-0.6888226673978476,8.048449953095282,133.9567594203892,57950923.649390504,28.97045033314534,-0.4012144878614964
2068,Obraz 2069,51.32,253.33,53.70482777777778,51.96415555555556,48.280525,96.41580553359786,93.33535190470866,86.54665137402894,85392.5,1172.6732206344604,259,433,0.5981524249422633,0.7803251007976841,10.01,53.84,4.592262496274266,2068,0.9747047641229984,0.2687985625643392,0.16744432766828724,0.029016164794322705,0.946490074055356,0.007173948425656413,0.7024511689174494,0.0009129211755488074,0.9967865962174407,0.0008849089178450749,0.49343847813856373,0.001282934668816075,1.4064894791162055,4.889754229437413,2002699.1434624596,7.616711717073755,-3.8892223479419545,1.4264073285512155,4.945961709982342,2035542.836631901,8.633557869049664,-3.698638432646521,1.4064894791162046,4.74926791209618,1961733.3333257553,7.966499112882556,-4.121889379108236,1.4264073285512155,4.934112954875081,2032087.7396426238,8.952904447138517,-3.935671452424695,7.320065013202544,128.09994963238626,52978850.696958326,28.267450367472993,-0.6170622589957269,7.3244717253553295,127.75708300563099,52897688.978234455,28.274635846046593,-0.5743972513057585,7.320065013202544,127.04176459367227,52670283.93966932,28.168282711262894,-0.750083680502942,7.3244717253553295,127.63076139109518,52860853.595435806,28.233771179757344,-0.3466189080265286
2069,Obraz 2070,58.38,246.67,61.15075,57.50385277777778,56.47314166666666,97.24182091851536,91.76281398039485,89.89983738563303,102537.0,1377.4844045639038,314,456,0.6885964912280702,0.6790739794519773,10.99,61.43,5.480169415399324,2069,0.9784722421417344,0.26462217204600863,0.2173864080967179,0.03747963215981978,0.9241037539877425,0.01028808658084067,0.6426421474265065,0.001099368168500974,0.9966820883934046,0.0008962754174064648,0.4129901382593216,0.0014134242873815245,1.580246773479678,4.751925791705212,2113839.2095223386,7.343327491732752,-3.7621704103183777,1.6026252681443567,4.836456606317639,2159258.4463298586,6.06412931108779,-2.912016060964494,1.580246773479677,4.612512279556165,2073186.2293796756,6.4304668166642225,-3.532276259159877,1.6026252681443567,4.76423615410402,2138198.962464367,7.237664776668082,-3.526144976580204,8.224383680454874,124.63987849034011,56068954.55462693,27.092938009507893,-0.7178016188039357,8.22933479652399,124.57104055629755,56072636.39417696,27.101858225704163,-0.23052843320504876,8.224383680454872,123.45248885055045,55722711.735664256,27.03542318502603,-0.6095636594215798,8.229334796523988,123.75468589992016,55834587.376377314,27.18817353655403,-0.35707234803714133
2070,Obraz 2071,56.53,254.33,59.98857777777778,56.501777777777775,53.09345277777778,100.15273124128166,94.55537241423707,88.7462573384271,95939.5,1286.3889501094818,260,473,0.5496828752642706,0.728555620583848,12.89,60.2,5.045276239158212,2070,0.8929351094272895,0.2516275739962675,0.17629145696996196,0.03302821631374762,0.9417240160775551,0.00852198723317335,0.6671312798150355,0.0009719493767635096,0.9971497279906041,0.0008022336632643568,0.4450650891932382,0.0012971248913415951,1.54419827027823,5.050986887642554,2168202.0601130375,6.821937273539664,-3.503582971226029,1.5660662679432622,5.062895722702327,2191507.925549966,6.980269761390912,-3.2123598861700717,1.544198270278229,4.902142579783632,2124799.059941375,7.8113996750439485,-4.103383233897177,1.5660662679432622,5.104970685781272,2203776.9847837863,6.102554554623241,-2.8532402305758997,8.036769488538525,132.4261165358728,57449801.549411654,28.308913075027633,-0.5946994668100671,8.04160766001793,131.6489213350081,57245854.97702174,28.24839830667392,-0.2783776528028527,8.036769488538523,131.15359409586097,57078734.00590418,28.211673336257167,-0.7752851098312262,8.04160766001793,132.10798541280954,57379718.062108636,28.333102701251253,-0.21872044140469787
